Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content	per_tile_sequence_quality
qc | fastqc-novaseq | Plate_1_A11_22NG7YLT3_S692_L008_R1_001	Plate_1_A11_22NG7YLT3_S692_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	139984.0	0.0	151.0	66.0	32.51585895530918	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_1_A11_22NG7YLT3_S692_L008_R2_001	Plate_1_A11_22NG7YLT3_S692_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	139984.0	0.0	151.0	60.0	35.03829009029603	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_1_A12_22NG7YLT3_S756_L008_R1_001	Plate_1_A12_22NG7YLT3_S756_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	18661.0	0.0	151.0	64.0	56.61540110390655	151.0	pass	pass	pass	fail	fail	pass	pass	warn	fail	fail	fail
qc | fastqc-novaseq | Plate_1_A12_22NG7YLT3_S756_L008_R2_001	Plate_1_A12_22NG7YLT3_S756_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	18661.0	0.0	151.0	60.0	56.13847060714859	151.0	pass	pass	pass	fail	fail	pass	pass	warn	fail	fail	fail
qc | fastqc-novaseq | Plate_1_A1_22NG7YLT3_S1_L008_R1_001	Plate_1_A1_22NG7YLT3_S1_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	370553.0	0.0	151.0	67.0	27.055471833901045	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_1_A1_22NG7YLT3_S1_L008_R2_001	Plate_1_A1_22NG7YLT3_S1_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	370553.0	0.0	151.0	61.0	27.89456924264597	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_1_A2_22NG7YLT3_S73_L008_R1_001	Plate_1_A2_22NG7YLT3_S73_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	224485.0	0.0	151.0	64.0	36.61491859144264	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_1_A2_22NG7YLT3_S73_L008_R2_001	Plate_1_A2_22NG7YLT3_S73_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	224485.0	0.0	151.0	60.0	38.3317370871105	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_1_A3_22NG7YLT3_S145_L008_R1_001	Plate_1_A3_22NG7YLT3_S145_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	401412.0	0.0	151.0	66.0	30.042377188441687	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_1_A3_22NG7YLT3_S145_L008_R2_001	Plate_1_A3_22NG7YLT3_S145_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	401412.0	0.0	151.0	60.0	32.14173669670661	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_1_A4_22NG7YLT3_S217_L008_R1_001	Plate_1_A4_22NG7YLT3_S217_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	413835.0	0.0	151.0	66.0	32.02431058183698	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_1_A4_22NG7YLT3_S217_L008_R2_001	Plate_1_A4_22NG7YLT3_S217_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	413835.0	0.0	151.0	61.0	33.23293057444363	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_1_A5_22NG7YLT3_S289_L008_R1_001	Plate_1_A5_22NG7YLT3_S289_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	315674.0	0.0	151.0	65.0	32.169251526487365	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_1_A5_22NG7YLT3_S289_L008_R2_001	Plate_1_A5_22NG7YLT3_S289_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	315674.0	0.0	151.0	60.0	32.65833511326021	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_1_A6_22NG7YLT3_S361_L008_R1_001	Plate_1_A6_22NG7YLT3_S361_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	404453.0	0.0	151.0	66.0	30.38815550798479	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_1_A6_22NG7YLT3_S361_L008_R2_001	Plate_1_A6_22NG7YLT3_S361_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	404453.0	0.0	151.0	61.0	32.63242446083163	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_1_A7_22NG7YLT3_S433_L008_R1_001	Plate_1_A7_22NG7YLT3_S433_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	124352.0	0.0	151.0	62.0	46.21799408131755	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_1_A7_22NG7YLT3_S433_L008_R2_001	Plate_1_A7_22NG7YLT3_S433_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	124352.0	0.0	151.0	60.0	49.8568579516212	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_1_A8_22NG7YLT3_S500_L008_R1_001	Plate_1_A8_22NG7YLT3_S500_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	210058.0	0.0	151.0	61.0	40.629254777252	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_1_A8_22NG7YLT3_S500_L008_R2_001	Plate_1_A8_22NG7YLT3_S500_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	210058.0	0.0	151.0	59.0	44.390120823772484	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_1_A9_22NG7YLT3_S564_L008_R1_001	Plate_1_A9_22NG7YLT3_S564_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	394102.0	0.0	151.0	66.0	31.372570215733507	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_1_A9_22NG7YLT3_S564_L008_R2_001	Plate_1_A9_22NG7YLT3_S564_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	394102.0	0.0	151.0	60.0	32.369551994980505	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_1_B10_22NG7YLT3_S629_L008_R1_001	Plate_1_B10_22NG7YLT3_S629_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	332449.0	0.0	151.0	66.0	32.239077850161046	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_1_B10_22NG7YLT3_S629_L008_R2_001	Plate_1_B10_22NG7YLT3_S629_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	332449.0	0.0	151.0	63.0	32.2713655897644	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	warn
qc | fastqc-novaseq | Plate_1_B11_22NG7YLT3_S693_L008_R1_001	Plate_1_B11_22NG7YLT3_S693_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	475962.0	0.0	151.0	67.0	28.3899998428469	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_1_B11_22NG7YLT3_S693_L008_R2_001	Plate_1_B11_22NG7YLT3_S693_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	475962.0	0.0	151.0	64.0	30.018437054259028	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	pass
qc | fastqc-novaseq | Plate_1_B12_22NG7YLT3_S757_L008_R1_001	Plate_1_B12_22NG7YLT3_S757_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	418345.0	0.0	151.0	65.0	34.16566068234492	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_1_B12_22NG7YLT3_S757_L008_R2_001	Plate_1_B12_22NG7YLT3_S757_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	418345.0	0.0	151.0	63.0	30.517356239357333	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	warn
qc | fastqc-novaseq | Plate_1_B1_22NG7YLT3_S2_L008_R1_001	Plate_1_B1_22NG7YLT3_S2_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	609623.0	0.0	151.0	59.0	36.548864648524386	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_1_B1_22NG7YLT3_S2_L008_R2_001	Plate_1_B1_22NG7YLT3_S2_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	609623.0	0.0	151.0	60.0	37.05686910299892	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	warn
qc | fastqc-novaseq | Plate_1_B2_22NG7YLT3_S74_L008_R1_001	Plate_1_B2_22NG7YLT3_S74_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	246050.0	0.0	151.0	63.0	31.517171306644993	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_1_B2_22NG7YLT3_S74_L008_R2_001	Plate_1_B2_22NG7YLT3_S74_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	246050.0	0.0	151.0	63.0	34.084129242023984	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_1_B3_22NG7YLT3_S146_L008_R1_001	Plate_1_B3_22NG7YLT3_S146_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	530838.0	0.0	151.0	66.0	27.915195565092287	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_1_B3_22NG7YLT3_S146_L008_R2_001	Plate_1_B3_22NG7YLT3_S146_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	530838.0	0.0	151.0	63.0	30.014037687146917	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	warn
qc | fastqc-novaseq | Plate_1_B4_22NG7YLT3_S218_L008_R1_001	Plate_1_B4_22NG7YLT3_S218_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	469141.0	0.0	151.0	65.0	29.43046902868083	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_1_B4_22NG7YLT3_S218_L008_R2_001	Plate_1_B4_22NG7YLT3_S218_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	469141.0	0.0	151.0	63.0	29.645635142028283	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	warn
qc | fastqc-novaseq | Plate_1_B5_22NG7YLT3_S290_L008_R1_001	Plate_1_B5_22NG7YLT3_S290_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	465844.0	0.0	151.0	66.0	28.87777938136866	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_1_B5_22NG7YLT3_S290_L008_R2_001	Plate_1_B5_22NG7YLT3_S290_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	465844.0	0.0	151.0	63.0	30.822307724475788	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	warn
qc | fastqc-novaseq | Plate_1_B6_22NG7YLT3_S362_L008_R1_001	Plate_1_B6_22NG7YLT3_S362_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	469856.0	0.0	151.0	67.0	31.73249648012697	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_1_B6_22NG7YLT3_S362_L008_R2_001	Plate_1_B6_22NG7YLT3_S362_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	469856.0	0.0	151.0	63.0	31.943560203433734	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_1_B7_22NG7YLT3_S434_L008_R1_001	Plate_1_B7_22NG7YLT3_S434_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	218753.0	0.0	151.0	64.0	36.2139033521826	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_1_B7_22NG7YLT3_S434_L008_R2_001	Plate_1_B7_22NG7YLT3_S434_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	218753.0	0.0	151.0	63.0	37.17206164029751	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	warn
qc | fastqc-novaseq | Plate_1_B8_22NG7YLT3_S501_L008_R1_001	Plate_1_B8_22NG7YLT3_S501_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	183199.0	0.0	151.0	61.0	38.07226021976102	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_1_B8_22NG7YLT3_S501_L008_R2_001	Plate_1_B8_22NG7YLT3_S501_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	183199.0	0.0	151.0	61.0	42.36595177921277	151.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_1_B9_22NG7YLT3_S565_L008_R1_001	Plate_1_B9_22NG7YLT3_S565_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	664874.0	0.0	151.0	57.0	46.70141400732268	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_1_B9_22NG7YLT3_S565_L008_R2_001	Plate_1_B9_22NG7YLT3_S565_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	664874.0	0.0	151.0	59.0	46.39471083775085	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_1_C10_22NG7YLT3_S630_L008_R1_001	Plate_1_C10_22NG7YLT3_S630_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	260802.0	0.0	151.0	65.0	35.982469459590035	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_1_C10_22NG7YLT3_S630_L008_R2_001	Plate_1_C10_22NG7YLT3_S630_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	260802.0	0.0	151.0	60.0	37.468654381484804	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_1_C11_22NG7YLT3_S694_L008_R1_001	Plate_1_C11_22NG7YLT3_S694_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	452136.0	0.0	151.0	66.0	30.802486682579634	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_1_C11_22NG7YLT3_S694_L008_R2_001	Plate_1_C11_22NG7YLT3_S694_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	452136.0	0.0	151.0	60.0	32.35751638917403	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_1_C12_22NG7YLT3_S758_L008_R1_001	Plate_1_C12_22NG7YLT3_S758_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	468564.0	0.0	151.0	64.0	35.87571069804528	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_1_C12_22NG7YLT3_S758_L008_R2_001	Plate_1_C12_22NG7YLT3_S758_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	468564.0	0.0	151.0	60.0	37.58822177006889	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_1_C1_22NG7YLT3_S3_L008_R1_001	Plate_1_C1_22NG7YLT3_S3_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	9216.0	0.0	151.0	64.0	60.73133680555556	151.0	pass	pass	pass	fail	fail	pass	pass	warn	fail	fail	fail
qc | fastqc-novaseq | Plate_1_C1_22NG7YLT3_S3_L008_R2_001	Plate_1_C1_22NG7YLT3_S3_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	9216.0	0.0	151.0	61.0	60.29730902777778	151.0	pass	pass	pass	fail	fail	pass	pass	warn	fail	fail	fail
qc | fastqc-novaseq | Plate_1_C2_22NG7YLT3_S75_L008_R1_001	Plate_1_C2_22NG7YLT3_S75_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	163728.0	0.0	151.0	64.0	32.18569823121275	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_1_C2_22NG7YLT3_S75_L008_R2_001	Plate_1_C2_22NG7YLT3_S75_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	163728.0	0.0	151.0	60.0	36.10072803674387	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_1_C3_22NG7YLT3_S147_L008_R1_001	Plate_1_C3_22NG7YLT3_S147_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	231984.0	0.0	151.0	64.0	29.098989585488656	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_1_C3_22NG7YLT3_S147_L008_R2_001	Plate_1_C3_22NG7YLT3_S147_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	231984.0	0.0	151.0	60.0	32.90744189254431	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_1_C4_22NG7YLT3_S219_L008_R1_001	Plate_1_C4_22NG7YLT3_S219_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	291311.0	0.0	151.0	65.0	35.42462647598473	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_1_C4_22NG7YLT3_S219_L008_R2_001	Plate_1_C4_22NG7YLT3_S219_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	291311.0	0.0	151.0	60.0	35.61737852088388	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_1_C5_22NG7YLT3_S291_L008_R1_001	Plate_1_C5_22NG7YLT3_S291_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	17634.0	0.0	151.0	65.0	38.777361914483386	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_1_C5_22NG7YLT3_S291_L008_R2_001	Plate_1_C5_22NG7YLT3_S291_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	17634.0	0.0	151.0	62.0	39.662016558920264	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_1_C6_22NG7YLT3_S363_L008_R1_001	Plate_1_C6_22NG7YLT3_S363_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	158615.0	0.0	151.0	65.0	41.27100211203228	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_1_C6_22NG7YLT3_S363_L008_R2_001	Plate_1_C6_22NG7YLT3_S363_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	158615.0	0.0	151.0	60.0	40.76222299278126	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_1_C7_22NG7YLT3_S435_L008_R1_001	Plate_1_C7_22NG7YLT3_S435_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3061.0	0.0	151.0	62.0	71.1858869650441	151.0	pass	warn	pass	fail	fail	pass	pass	pass	fail	fail	fail
qc | fastqc-novaseq | Plate_1_C7_22NG7YLT3_S435_L008_R2_001	Plate_1_C7_22NG7YLT3_S435_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3061.0	0.0	151.0	63.0	70.63051290427966	151.0	pass	pass	pass	fail	fail	pass	pass	pass	fail	fail	fail
qc | fastqc-novaseq | Plate_1_C8_22NG7YLT3_S502_L008_R1_001	Plate_1_C8_22NG7YLT3_S502_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	176610.0	0.0	151.0	60.0	44.02298850574712	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_1_C8_22NG7YLT3_S502_L008_R2_001	Plate_1_C8_22NG7YLT3_S502_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	176610.0	0.0	151.0	58.0	47.16777079440575	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_1_C9_22NG7YLT3_S566_L008_R1_001	Plate_1_C9_22NG7YLT3_S566_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	271625.0	0.0	151.0	65.0	32.04528301886793	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_1_C9_22NG7YLT3_S566_L008_R2_001	Plate_1_C9_22NG7YLT3_S566_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	271625.0	0.0	151.0	60.0	33.968522779567415	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_1_D10_22NG7YLT3_S631_L008_R1_001	Plate_1_D10_22NG7YLT3_S631_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	379963.0	0.0	151.0	66.0	33.61169881590675	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_1_D10_22NG7YLT3_S631_L008_R2_001	Plate_1_D10_22NG7YLT3_S631_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	379963.0	0.0	151.0	60.0	35.91873873834896	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	warn
qc | fastqc-novaseq | Plate_1_D11_22NG7YLT3_S695_L008_R1_001	Plate_1_D11_22NG7YLT3_S695_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	657303.0	0.0	151.0	68.0	27.00962186953208	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_1_D11_22NG7YLT3_S695_L008_R2_001	Plate_1_D11_22NG7YLT3_S695_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	657303.0	0.0	151.0	61.0	29.87421549007056	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	warn
qc | fastqc-novaseq | Plate_1_D12_22NG7YLT3_S759_L008_R1_001	Plate_1_D12_22NG7YLT3_S759_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	661156.0	0.0	151.0	67.0	26.483662762967324	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_1_D12_22NG7YLT3_S759_L008_R2_001	Plate_1_D12_22NG7YLT3_S759_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	661156.0	0.0	151.0	61.0	27.85331159662961	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	warn
qc | fastqc-novaseq | Plate_1_D1_22NG7YLT3_S4_L008_R1_001	Plate_1_D1_22NG7YLT3_S4_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	621464.0	0.0	151.0	68.0	24.013447835436804	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_1_D1_22NG7YLT3_S4_L008_R2_001	Plate_1_D1_22NG7YLT3_S4_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	621464.0	0.0	151.0	62.0	27.248913974053867	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	pass
qc | fastqc-novaseq | Plate_1_D2_22NG7YLT3_S76_L008_R1_001	Plate_1_D2_22NG7YLT3_S76_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	293343.0	0.0	151.0	64.0	29.63697787232012	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_1_D2_22NG7YLT3_S76_L008_R2_001	Plate_1_D2_22NG7YLT3_S76_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	293343.0	0.0	151.0	60.0	34.1284115613407	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_1_D3_22NG7YLT3_S148_L008_R1_001	Plate_1_D3_22NG7YLT3_S148_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	615177.0	0.0	151.0	67.0	23.79171149763001	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
qc | fastqc-novaseq | Plate_1_D3_22NG7YLT3_S148_L008_R2_001	Plate_1_D3_22NG7YLT3_S148_L008_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	615177.0	0.0	151.0	61.0	27.00230996960299	151.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail	warn
qc | fastqc-novaseq | Plate_1_D4_22NG7YLT3_S220_L008_R1_001	Plate_1_D4_22NG7YLT3_S220_L008_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	583901.0	0.0	151.0	66.0	24.145981444117524	151.0	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail	fail
